Hazel Court,"505-549 E Hazel St #1-16 Jefferson, OR",16,16,0,St Vincent dePaul Society of Lane County Inc,541-687-5820,http://www.svdp.us/,DIS ELD,LIHTC,small_yellow,2,,
Hazel Dell Orchards,"3553 Old Dufur Rd The Dalles, OR",63,63,0,n/a,,,FW,LIHTC,small_yellow,2,,
Hazeltine Apts,"302 NW 2nd St Enterprise, OR",6,6,0,,208-336-4610,,FAM,LIHTC,small_yellow,2,,
Hazelwood Station,"14715 NE Burnside Portland, OR",60,60,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,DIS FAM,LIHTC,small_yellow,2,,
Healy Heights,"1900 NE Bear Creek Road Bend, OR",70,70,0,Princeton Property Mgmt,503-794-9004,http://www.princetonproperty.com/,FAM,LIHTC,small_yellow,2,,
Hearthstone - Villebois,"29549 SW Villebois Dr Wilsonville, OR",1,1,0,NW Mental Health,503-655-6674,,DIS,LIHTC,small_yellow,2,,
Heather Glen,"25022 Heather Glen Court Veneta, OR",27,27,0,St Vincent dePaul Society of Lane County Inc,541-687-5820,http://www.svdp.us/,ELD FAM,LIHTC,small_yellow,2,,
Helen Ann Swindell Bldg,"10 NW Broadway  Portland, OR",102,102,0,,503-223-6327,,ELD HOM,LIHTC,small_yellow,2,,
Helen's View / Wallula,"360 SW 6th St/801 NW Wallula Gresham, OR",2,2,0,Like-Dorf,503-726-3702,,DIS HOM,LIHTC,small_yellow,2,,
Hendricks Place,"Not Disclosed McMinnville, OR",8,8,0,Yamhill Co HA,503-437-3351,,DIS,LIHTC,small_yellow,2,,
Heritage Place Apts,"2015 N Hembree St McMinnville, OR",60,60,0,,503-684-1123,,ELD,LIHTC,small_yellow,2,,
Heron Ridge,"521 Fir Street Brookings, OR",36,36,0,Legacy Senior Living LLC,503-912-1582,,FAM,LIHTC,small_yellow,2,,
Hewitt Place,"846 SW 29th Way #1 Troutdale, OR",44,44,0,,503-223-6327,,FAM HOM,LIHTC,small_yellow,2,,
HHOPE Trans Hsg/Community Shelter,"85 N Date Burns, OR",7,7,0,,541-573-7176,,SPF,LIHTC,small_yellow,2,,
Hi Valley Camp,"3410 Dry Hollow Lane The Dalles, OR",12,12,0,,,,FW,LIHTC,small_yellow,2,,
High Desert Commons,"2195 SW Canal Blvd Redmond, OR",28,28,0,Lovelace Properties,,,FAM DIS,LIHTC,small_yellow,2,,
High Rolls Ranch Labor Housing,"3755 Skyline Rd The Dalles, OR",12,12,0,,,,FW,LIHTC,small_yellow,2,,
High Valley Estates,"1333 Avalon St Klamath Falls, OR",37,37,0,B & P Data Services,541-776-4141,,FAM,LIHTC,small_yellow,2,,
Highland at Millcreek,"4405 Millcreek Rd The Dalles, OR",1,1,0,,,,FW,LIHTC,small_yellow,2,,
Highland Properties,"1230/1240-1258/1260 Highland Ave Salem, OR",9,9,0,Gordon-Creel Prop Mgmt,503-361-8535,,FAM IND,LIHTC,small_yellow,2,,
Highland Station,"Not Disclosed Salem, OR",16,16,0,Cascade Mgmt Corp,503-682-7788,http://www.cascade-management.com/,DIS LF SN,LIHTC,small_yellow,2,,
Highland View,"800 N 15th Ave Elgin, OR",24,24,0,,541-426-4964,,FAM,LIHTC,small_yellow,2,,
Hillcrest Apts,"154 Sunset Ontario, OR",28,28,0,Riley Hill General Contractors,541-889-9113,,DIS ELD,LIHTC,small_yellow,2,,
Hillcrest Mobile Home Park,"76451 Union St / 47654 Clark St Oakridge, OR",30,30,0,St Vincent dePaul Society of Lane County Inc,541-687-5820,http://www.svdp.us/,FAM,LIHTC,small_yellow,2,,
Hillsdale Terrace,"6775 SW 26th Ave Portland, OR",40,40,0,Hsg Authority of Portland,,,FAM,LIHTC,small_yellow,2,,
Hillside Terrace Apts,"1201 Shelley Rd Coquille, OR",39,39,0,Umpqua Community Prop Mgmt,541-673-4909,http://www.ucpm.org/,FAM,LIHTC,small_yellow,2,,
Hillside Villa,"1487 Main St Dallas, OR",6,6,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,ADR DIS,LIHTC,small_yellow,2,,
Hilltop Apts,"1100 & 1200 Blocks of Niagara Ave Astoria, OR",22,22,0,Clatsop CAP,503-325-1400,,FAM IND,LIHTC,small_yellow,2,,
Holgate House,"Not Disclosed Portland, OR",9,9,0,Income Property Management Co.,503-781-3942,http://www.ipmco.com/,HOM IND SN,LIHTC,small_yellow,2,,
Holgate Plaza Apts,"4333 SE 104th Portland, OR",48,48,0,PH Property Mgmt,503-261-1266,,DIS,LIHTC,small_yellow,2,,
Holiday Park Gardens,"1051 E Park St Apt 1-8 Grants Pass, OR",124,124,0,,541-459-5222,,FAM,LIHTC,small_yellow,2,,
Holly Court Apts,"Not Disclosed Medford, OR",8,8,0,ACCESS,541-779-6691,,DIS ELD,LIHTC,small_yellow,2,,
Homeownership Program,"735 N 15; Oak St; SE 6 St; SE 5 St Vale; Ontario, OR",9,9,0,,,,FAM IND,LIHTC,small_yellow,2,,
Homeport Apts,"Not Disclosed McMinnville, OR",12,12,0,Yamhill Co HA,503-437-3351,,DIS,LIHTC,small_yellow,2,,
Homes Enabling Livability Phase 1,"1190 Park St Baker City, OR",1,1,0,Step Forward Activities,541-523-7475,,DIS,LIHTC,small_yellow,2,,
Homes Enabling Livability Phase 2,"3530 & 3600 Plum Street Baker City, OR",2,2,0,Step Forward Activities,541-523-7475,,DIS,LIHTC,small_yellow,2,,
Homewood House,"523 Homewood Court Roseburg, OR",5,5,0,Umpqua Homes Handicapped - K Kirby,541-672-2528,,DIS,LIHTC,small_yellow,2,,
Hope Circle,"302-390 Hope Loop; 281-283 N 35th Ct Eugene; Springfield, OR",12,12,0,St Vincent dePaul Society of Lane County Inc,541-687-5820,http://www.svdp.us/,FAM,LIHTC,small_yellow,2,,
Hopewell Apts,"1264 SW Cheltenham Portland, OR",12,12,0,Cascadia Behavioral Health Care,503-412-6430,http://www.cascadiabhc.org/,DIS HIV,LIHTC,small_yellow,2,,
Horizon House Trans Hsg,"1835 NE Purcell Blvd Bend, OR",14,14,0,Cascade Mgmt - Jon Klein,503-682-7788,http://www.cascade-management.com/,DIS,LIHTC,small_yellow,2,,
Hotel North Bend Apts,"768 Virginia Avenue North Bend, OR",33,33,0,NeighborWorks Umpqua PM,541-895-8801,,DIS FAM,LIHTC,small_yellow,2,,
Hudson's Point,"1021 S Downing Seaside, OR",31,31,0,Pinnacle-Leslie Johnstone,503-974-9004,,FAM IND,LIHTC,small_yellow,2,,
Humboldt Gardens,"5211, 5221, 5141 N Haight, 220, 229, 239, 240, 310, 330, 444 N Sumner, 5025, 5111, 5131, 5209 N Vancouver  Portland, OR",130,130,0,Home Forward,503-802-8319,,FAM,LIHTC,small_yellow,2,,
Hyak,"1861 S Edgewood Seaside, OR",9,9,0,,,,ADR HOM,LIHTC,small_yellow,2,,
Indian Creek Court,"1615 9th St Hood River, OR",48,48,0,Guardian Real Estate Services,503-802-3600,http://www.gres.com/,FAM,LIHTC,small_yellow,2,,
Indian Creek Village,"1585 9th St Hood River, OR",56,56,0,Guardian Real Estate Services,503-802-3522,http://www.gres.com/,FAM,LIHTC,small_yellow,2,,
Indian Hills Apts,"1335 SW Second St Pendleton, OR",48,48,0,Chrisman Dev & Mgmt,541-426-4964,,FAM,LIHTC,small_yellow,2,,
Iris Glen Townhomes,"135 Old Fort Road Klamath Falls, OR",37,37,0,Klamath HA,541-884-0649,,FAM,LIHTC,small_yellow,2,,
Ironwood Village,"47537 Teller Road Oakridge, OR",24,24,0,Neel Management,541-895-8801,http://www.nmteam.com/,FAM,LIHTC,small_yellow,2,,
Irrigon Farm Labor Hsg,"110 & 120 N Main St; 510 & 520 Washington St; 355 & 365 6th St; 385 & 395 1st St Irrigon, OR",8,8,0,Neel Management,541-895-8804,http://www.nmteam.com/,FAM FW,LIHTC,small_yellow,2,,
Irvine OLTC,"103-15 N Irvine McMinnville, OR",6,6,0,,,,,LIHTC,small_yellow,2,,
Irvington Village,"420 NE Mason Portland, OR",104,104,0,Providence ElderPlace,503-215-3612,,ELD,LIHTC,small_yellow,2,,
Ivon-A OLTC,"1230-32 SE Ivon St Portland, OR",2,2,0,REACH Community Development,503-231-0689,http://reachcdc.org/,,LIHTC,small_yellow,2,,
Ivon-B OLTC,"39th & SE Ivon St Portland, OR",2,2,0,REACH Community Development,503-231-0690,http://reachcdc.org/,FAM,LIHTC,small_yellow,2,,
Jacob's Lane,"1203-1279 / 3402-3488 Jacobs Lane Eugene, OR",63,63,0,Bennett Mgmt Co LLC -B  Yoder,541-485-6991,,ELD FAM SPF,LIHTC,small_yellow,2,,
Jade East,"820 NE D Street Grants Pass, OR",30,30,0,Housing Authority of Jackson County,,,SPF,LIHTC,small_yellow,2,,
James Street,"335 SW Elmwood McMinnville, OR",1,1,0,OR Mennonite Residential Svcs,541-812-7735,,DIS,LIHTC,small_yellow,2,,
Jasmine Park,"501 NE Anderson Grants Pass, OR",43,43,0,Lovelace Properties,541-497-2112,,ELD,LIHTC,small_yellow,2,,
Jean's Pl Women's Facility,"SE 11th Avenue/ E Burnside Portland, OR",50,50,0,Transition Projects,503-823-4930,,HOM,LIHTC,small_yellow,2,,
Jefferson Court Apts - Madras,"319 SW G Street Madras, OR",26,26,0,Neel Management,541-895-8799,http://www.nmteam.com/,DIS FAM,LIHTC,small_yellow,2,,
Jefferson Park,"325 S 5th St Cottage Grove, OR",53,53,0,Umpqua Property Mgmt,541-673-4909,,DIS ELD,LIHTC,small_yellow,2,,
Jefferson Residential Treatment Home,"2614 Adams Lane SE Jefferson, OR",1,1,0,Shangri-La Corp,503-581-1732,http://www.shangrilacorp.org/,DIS,LIHTC,small_yellow,2,,
Jefferson Street Redevelopment Project,"Jefferson St & Hwy 97 Madras, OR",4,4,0,Housing Works,541-923-1018,,FAM FW,LIHTC,small_yellow,2,,
Jenks-Olsen Farms,"10760 Oakhill Rd, 11505 Corvallis Rd Independence, OR",2,2,0,,,,FW,LIHTC,small_yellow,2,,
Jen's Place,"453 E Ellendale Avenue Dallas, OR",5,5,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,ADR FAM CH,LIHTC,small_yellow,2,,
Jerry Woodward Ret. Ctr. RFA,"2411 4th St Tillamook, OR",10,10,0,,,,DIS ELD,LIHTC,small_yellow,2,,
"Jetty Apts, The","426 SE Jetty Lincoln City, OR",34,34,0,,,,DIS ELD,LIHTC,small_yellow,2,,
Johnson Creek Duplex,"7940 SE 72nd Ave Portland, OR",2,2,0,Cascadia Behavioral Health Care,503-412-6430,http://www.cascadiabhc.org/,ADR,LIHTC,small_yellow,2,,
Jose Arciga Apts,"2922 & 3014 19th Ave; 3231 22nd Place;15th Ave & N Fremont St Forest Grove; Cornelius, OR",50,50,0,Princeton Property Mgmt,503-794-9004,http://www.princetonproperty.com/,FAM FW,LIHTC,small_yellow,2,,
Juniper Gardens 2,"2718 Juniper St Forest Grove, OR",22,22,0,,,,FAM FW,LIHTC,small_yellow,2,,
Juniper Gardens Apts,"2718 Juniper St Forest Grove, OR",24,24,0,Princeton Property Mgmt,,http://www.princetonproperty.com/,FAM FW,LIHTC,small_yellow,2,,
Kearney 2,"655 NE Kearney Bend, OR",6,6,0,Cascade Community Dev,,,DIS,LIHTC,small_yellow,2,,
Kearney Ave Apts,"435 Kearney Avenue Bend, OR",10,10,0,Cascade Community Dev,541-318-7816,,DIS,LIHTC,small_yellow,2,,
Kearney House,"850 NW 20th Avenue Portland, OR",33,33,0,Income Property Management Co.,503-223-6327,http://www.ipmco.com/,LF,LIHTC,small_yellow,2,,
Kelly Place Apts,"1215 NE Kelly Ave Gresham, OR",20,20,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,FAM HOM,LIHTC,small_yellow,2,,
Kernlodge,"3921 SE 69th Ave / 6102 SE 86th Ave Portland, OR",10,10,0,Cascadia Behavioral Health Care,503-412-6430,http://www.cascadiabhc.org/,DIS,LIHTC,small_yellow,2,,
Kilchis House,"4212 Marolf Place Tillamook, OR",40,40,0,Grayco LLC,503-618-7750,,DIS ELD,LIHTC,small_yellow,2,,
Kilchis House RFA,"4212 Marolf Place Tillamook, OR",30,30,0,Grayco Mgmt Svcs LLC,503-618-7750,,DIS ELD,LIHTC,small_yellow,2,,
King's Garden,"2700 NE 205th Ave Fairview, OR",152,152,0,,503-654-5099,,DIS FAM,LIHTC,small_yellow,2,,
Kingsberry Heights,"14290 S Marjorie Lane Oregon City, OR",260,260,0,ILP Corp,503-654-5099,,LF SPF,LIHTC,small_yellow,2,,
Kinnaman Townhomes,"17631 SW Kinnaman Rd Aloha, OR",40,40,0,,503-223-6327,,LF SPF,LIHTC,small_yellow,2,,
Kirk Manufactured Home,"4205 Wigrich Rd Independence, OR",1,1,0,,,,FW,LIHTC,small_yellow,2,,
Kitzrow and Schwartz Farm,"429 N Nebergall Loop Albany, OR",1,1,0,,,,FW,LIHTC,small_yellow,2,,
Klamath Co Trans Hsg (RO RFP1),"3701 Bisbee Klamath Falls, OR",1,1,0,Klamath Co CC,541-880-5500,,DIS RO,LIHTC,small_yellow,2,,
Knob Hill Home Cabins,"3910 Knob Hill Rd The Dalles, OR",2,2,0,,,,FW,LIHTC,small_yellow,2,,
Knob Hill Home Cabins,"3837 Knob Hill Rd The Dalles, OR",4,4,0,,,,FW,LIHTC,small_yellow,2,,
La Casa Vida - Pendleton House,"706 SW 2nd, Pendleton Pendleton, OR",2,2,0,Eastern Oregon Alcoholism Fnd,541-276-6544,,ADR IND,LIHTC,small_yellow,2,,
La Casa Vida Transitional Housing,"1501 E 11th, The Dalles The Dalles, OR",2,2,0,Columbia Cascade Housing Corp,541-296-3397,http://columbiacascadehousingcorp.org/,ADR IND,LIHTC,small_yellow,2,,
La Grande Retirement Apts,"1612 7th Street La Grande, OR",46,46,0,Chrisman Dev & Mgmt,541-426-4965,,ELD,LIHTC,small_yellow,2,,
Lafayette Apts,"8714 & 8728 SE Lafayette St Portland, OR",30,30,0,Cascadia Behavioral Health Care,503-412-6430,http://www.cascadiabhc.org/,,LIHTC,small_yellow,2,,
Lake Crest Apts,"8106 SE Lake Road Milwaukie, OR",229,229,0,GSL Properties-Sumer Bradley,503-224-2554,http://www.gslproperties.com/,FAM IND,LIHTC,small_yellow,2,,
Lake Empire Apts,"1660 Newmark Ave Coos Bay, OR",28,28,0,Northwest Real Estate Capital,208-947-8539,,FAM,LIHTC,small_yellow,2,,
Lakeview Commons (RFP),"555 S 9th St, 202, 206, 210, 214 H St., 840 N H St. Lakeview, OR",28,28,0,Klamath Housing Authority,541-884-0649,,FAM ELD,LIHTC,small_yellow,2,,
Lakeview Village,"1725-1735 Newmark Coos Bay, OR",16,16,0,Bay Area First Step,,,ADR FAM IND,LIHTC,small_yellow,2,,
"Lamb Building, The","1135 Hayes St Eugene, OR",35,35,0,St Vincent dePaul Society of Lane County Inc,541-687-5820,http://www.svdp.us/,FAM HIV RO,LIHTC,small_yellow,2,,
"Lamplighter Apts, The","190 E 24th Ave Eugene, OR",15,15,0,St Vincent dePaul Society of Lane County Inc,541-687-5820,http://www.svdp.us/,FAM IND,LIHTC,small_yellow,2,,
Lancaster Bridge,"3384-A NE Oxford Ct Corvallis, OR",50,50,0,Neel Management,541-895-8801,http://www.nmteam.com/,LF SPF,LIHTC,small_yellow,2,,
Lancaster Terrace,"4400-4599 N Newcastle Circle NE Salem, OR",104,104,0,,503-588-3586,,DIS FAM,LIHTC,small_yellow,2,,
Landing Place,"875 SW Landing Street Sutherlin, OR",3,3,0,Umpqua Community Prop Mgmt,541-673-4909,http://www.ucpm.org/,LF,LIHTC,small_yellow,2,,
Lane Co Safe Haven Trans Hsg,"1545 S Brooklyn St Eugene, OR",12,12,0,Lane Co Safe Haven Transitional,541-686-1262,,DIS HOM,LIHTC,small_yellow,2,,
Lante Lane (RFP),"69748 Lante Lane Cove, OR",15,15,0,N/A,,,FW,LIHTC,small_yellow,2,,
L'arche Nehalem,"8501 SE Stephens St Portland, OR",8,8,0,,,,,LIHTC,small_yellow,2,,
Large Family Duplex/Triplex,"Scattered Sites - 4 lots Salem, OR",10,10,0,HA of the City of Salem,503-588-6368,,LF,LIHTC,small_yellow,2,,
Large Family Rental House,"Music St./Dancers Ct S Salem, OR",1,1,0,,,,LF,LIHTC,small_yellow,2,,
Larson Commons - ARC site,"2566 SW Coho St Corvallis, OR",4,4,0,Neel Management,541-895-8801,http://www.nmteam.com/,DIS FAM,LIHTC,small_yellow,2,,
Larson Commons - CNHS site,"131 SW Prairie Corvallis, OR",8,8,0,Neel Management,541-895-8801,http://www.nmteam.com/,DIS FAM,LIHTC,small_yellow,2,,
Laurance Orchards,"7330 Cooper Spur Rd Parkdale, OR",2,2,0,,,,FW,LIHTC,small_yellow,2,,
Laurel Gardens Apts,"1775 W 12th Ave Eugene , OR",41,41,0,Bennett Mgmt Co,541-485-6991,,FAM IND,LIHTC,small_yellow,2,,
Lease To Own - 3rd St,"16 Third St Independence, OR",1,1,0,,,,,LIHTC,small_yellow,2,,
Lease To Own - Oakdale (Restructure),"341 SW Oakdale Dallas, OR",1,1,0,Polk CDC,503-623-8387,,FAM IND,LIHTC,small_yellow,2,,
Lease To Own - Rainbow House - Dallas,"258 Rainbow Dallas, OR",1,1,0,Polk CDC,503-623-8387,,FAM,LIHTC,small_yellow,2,,
Lease to Own - Talmadge,"368 E St; 440 Talmadge Independence; Dallas, OR",3,3,0,Polk CDC,503-623-8387,,LF,LIHTC,small_yellow,2,,
Lease to Own - Westwood & 13th,"1354, 74, 94 SW 13th Dallas, OR",4,4,0,Polk CDC,503-623-8387,,LF,LIHTC,small_yellow,2,,
Lehigh Project,"2230 30th Ave SE Albany, OR",1,1,0,Chamberlin House,541-967-7729,,DIS,LIHTC,small_yellow,2,,
Leisure Way Apts,"203 N Storie St Wallowa, OR",8,8,0,Chrisman Dev & Mgmt,541-426-3820 x720,,ELD,LIHTC,small_yellow,2,,
Leisure Way Too,"205 North Storie Wallowa, OR",10,10,0,Chrisman Dev  & Mgmt,541-426-4964,,DIS ELD,LIHTC,small_yellow,2,,
Lents 2000,"8940 SE Reedway/6105 SE 93rd Ave/8002-8014 SE Duke/7704-7720 SE Raymond Portland, OR",36,36,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,FAM IND,LIHTC,small_yellow,2,,
Lents Court,"6102 SE 86th Ave Portland, OR",5,5,0,Cascadia Behavioral Health Care,503-412-6430,http://www.cascadiabhc.org/,DIS,LIHTC,small_yellow,2,,
Lester Farmworker Housing,"3725 Skyline Rd The Dalles, OR",9,9,0,,,,FW,LIHTC,small_yellow,2,,
Letty Owings,"2545 NE Flanders Portland , OR",56,56,0,,,,ADR HOM SPF,LIHTC,small_yellow,2,,
Liberty Pointe Apts,"220 Gregory Street Winston, OR",6,6,0,United Community Action Network,541-492-3510,http://www.ucancap.org/,ADR FAM,LIHTC,small_yellow,2,,
Lifeways Trans Hsg fka La Casa Vida,"390 Spring Garden Baker City, OR",2,2,0,Lifeways,541-823-9035,,ADR IND,LIHTC,small_yellow,2,,
Lifeways Trans Hsg fka La Casa Vida,"663 N Oregon, Ontairo Ontario, OR",2,2,0,Lifeways,541-823-9035,,ADR IND,LIHTC,small_yellow,2,,
Lilac Meadow Phase I,"2831 Cummings Rd Bldg 1 Medford, OR",20,20,0,HA of Jackson County,541-779-5785,,FW,LIHTC,small_yellow,2,,
Lilac Meadow Phase II,"2831 Cummings Rd Bldgs 2-4 Medford , OR",42,42,0,HA of Jackson County,541-779-5785,,FAM FW,LIHTC,small_yellow,2,,
Lilac Meadow Phase III,"2831 Cummings Rd Bldgs 5-6 Medford, OR",20,20,0,Housing Authority of Jackson County,541-779-5785,,FW,LIHTC,small_yellow,2,,
Liles House,"876 E Main St John Day, OR",1,1,0,Step Forward Activities,541-523-7475,,DIS,LIHTC,small_yellow,2,,
Limited Equity Lease Purchase,"517 NE Alberta Portland, OR",4,4,0,Sabin CDC,503-287-3496,http://sabincdc.org/,LF,LIHTC,small_yellow,2,,
Lincoln Village,"2530 NE 31st Lincoln City, OR",38,38,0,Guardian Real Estate Services,503-802-3600,http://www.gres.com/,FAM,LIHTC,small_yellow,2,,
"Links, The","310 Klickitat Umatilla, OR",24,24,0,Legacy Senior Living LLC,425-423-0304,,ELD,LIHTC,small_yellow,2,,
Linnhaven & Stonebrook,"1220 23rd Ave / 300 W Holley Rd Sweet Home, OR",51,51,0,Neel Management,541-895-8801,http://www.nmteam.com/,DIS ELD FAM,LIHTC,small_yellow,2,,
Lions Cottage,"Not Disclosed Medford, OR",4,4,0,ACCESS,541-779-3653,,DIS ELD,LIHTC,small_yellow,2,,
Little Deschutes Lodge (RFA),"51725 Little Deschutes Lane La Pine, OR",26,26,0,Cascade Mgmt,503-682-7788,http://www.cascade-management.com/,ELD,LIHTC,small_yellow,2,,
Little Deschutes Lodge II,"51745 Little Deschutes Lane La Pine, OR",26,26,0,Cascade Management Corporation,,http://www.cascade-management.com/,ELD HOM,LIHTC,small_yellow,2,,
Living On Track / Lithia Pl / Sky Vista,"Not Disclosed Medford, OR",63,63,0,Neel Management,541-895-8801,http://www.nmteam.com/,ADR DIS HOM SN,LIHTC,small_yellow,2,,
Longbourne,"4772 SE Logus Rd Milwaukie, OR",5,5,0,NW Hsg Alternatives,503-654-1007,http://www.nwhousing.org/,ADR SPF,LIHTC,small_yellow,2,,
Los Arboles,"51827 SW Old Portland Rd Scappoose, OR",22,22,0,Princeton Property Mgmt,503-794-9004,http://www.princetonproperty.com/,FW,LIHTC,small_yellow,2,,
Los Jardines de la Paz,"6017 NE Killingsworth  Portland, OR",43,43,0,Income Property Management Co.,503-223-6327,http://www.ipmco.com/,LF,LIHTC,small_yellow,2,,
Lovejoy Station,"1040 NW 10th  Portland, OR",181,181,0,Bowen Property Mgmt,503-684-1123,,FAM IND,LIHTC,small_yellow,2,,
Lyle S McAlexander,"6670 Trout Creek Rd Parkdale, OR",1,1,0,,,,FW,LIHTC,small_yellow,2,,
Lyle S McAlexander,"6610 Trout Creek Rd Parkdale, OR",9,9,0,,,,FW,LIHTC,small_yellow,2,,
M Goe & Son Inc,"3268 Ehrck Hill Dr Hood River, OR",8,8,0,,,,FW,LIHTC,small_yellow,2,,
Mac MacDonald,"1055 Bennett Ln Eugene, OR",24,24,0,St Vincent dePaul Society of Lane County Inc,541-687-5820,http://www.svdp.us/,FAM,LIHTC,small_yellow,2,,
Macdonald Ctr ALF,"615 NW Couch Portland, OR",54,54,0,,,,DIS ELD HOM,LIHTC,small_yellow,2,,
Madison Apts,"950 SW Madison Street Madras, OR",30,30,0,Legacy Senior Living LLC,503-912-1582,,DIS FAM,LIHTC,small_yellow,2,,
Madison Place,"588 East Central Ave Sutherlin, OR",5,5,0,United Community Action Network,541-492-3510,http://www.ucancap.org/,RO,LIHTC,small_yellow,2,,
Madras Community Land Trust,"SW ""I"" Street Madras, OR",5,5,0,Neighbor Impact,541-548-2380,,FAM FW,LIHTC,small_yellow,2,,
Madras Estates,"242 SW 3rd St Madras, OR",23,23,0,,503-802-3629,,ELD,LIHTC,small_yellow,2,,
Madras Family Hsg Ctr II,"375 H St; 350 I St; 635 & 645 Marshall St Madras , OR",24,24,0,Princeton Property Mgmt,503-794-9004,http://www.princetonproperty.com/,FAM HOM,LIHTC,small_yellow,2,,
Maggie Gibson Plaza,"1700-1732 NE Alberta; 916 N Mason Portland, OR",9,9,0,Portland Community Reinvestment Initiative,503-288-2923,,FAM,LIHTC,small_yellow,2,,
Main St Apts,"1608 Main St Medford, OR",8,8,0,,,,,LIHTC,small_yellow,2,,
Main St Community,"1115 West Main Cottage Grove, OR",4,4,0,South Lane Mental Health,541-942-2850,,DIS,LIHTC,small_yellow,2,,
Mainstream Apartments,"433 W 8th Avenue Eugene, OR",10,10,0,Mainstream Hsg,541-484-4868,,DIS,LIHTC,small_yellow,2,,
Malheur Co Farm Labor Sponsor,"743 Beet Dump Rd; 350 Elm St N Nyssa; Vale, OR",80,80,0,CASA of Oregon,503-537-0319,,FW,LIHTC,small_yellow,2,,
Malheur Homeless,"Multi Sites Ontario, OR",9,9,0,HA of Malheur Co,541-889-9661,,FAM,LIHTC,small_yellow,2,,
Malheur Village Apts,"855 A Street Vale, OR",24,24,0,Neel Management,541-895-8799,http://www.nmteam.com/,FAM,LIHTC,small_yellow,2,,
Mallard Heights Apts,"15th & Hartford Elgin, OR",11,11,0,Chrisman Dev & Mgmt,541-426-4964,,DIS ELD,LIHTC,small_yellow,2,,
Mallon Farmworker Housing,"4435 Furrow Dr Hood River, OR",3,3,0,,,,FW,LIHTC,small_yellow,2,,
Manzanita,"540 NW Manzanita Ave Grants Pass, OR",7,7,0,Options for So Oregon,541-476-2373,,HOM,LIHTC,small_yellow,2,,
Maple Court Apts,"1600 SE Maple Hillsboro, OR",20,20,0,Pinnacle Realty Mgmt,503-242-0011,,FAM,LIHTC,small_yellow,2,,
Maple Ranch,"879 Robinson Corner Rd Cave Junction, OR",6,6,0,,,,FW,LIHTC,small_yellow,2,,
Maple Street OLTC,"320 Maple St Eugene, OR",1,1,0,,,,,LIHTC,small_yellow,2,,
Maples II Apartments,"1138 SE Maple Street Hillsboro, OR",21,21,0,REACH Community Development,503-231-0683,http://reachcdc.org/,ELD,LIHTC,small_yellow,2,,
Marcum OLTC,"4403 Marcum Ln Eugene, OR",2,2,0,,,,FAM,LIHTC,small_yellow,2,,
Maria Louise,"220 SE 12th Ave Hillsboro, OR",25,25,0,,,,,LIHTC,small_yellow,2,,
Mariner Heights,"230 NW First St Newport, OR",16,16,0,HA of Lincoln Co,541-265-5326,,DIS ELD,LIHTC,small_yellow,2,,
Mariposa Villa,"272-288 SE Gregory Dr Winston, OR",9,9,0,United Community Action Network,541-492-3510,http://www.ucancap.org/,ADR FAM,LIHTC,small_yellow,2,,
Mark 0 Hatfield Bldg,"718 W Burnside Street Portland, OR",106,106,0,Cascadia Behavioral Healthcare,503-412-6430,http://www.cascadiabhc.org/,ADR DIS HOM,LIHTC,small_yellow,2,,
Market Street Home,"13541 SE Market Street Portland , OR",5,5,0,Cascadia Behavioral Health Care,503-412-6430,http://www.cascadiabhc.org/,CH DIS,LIHTC,small_yellow,2,,
